customer_id,churn_probability,predicted_churn,actual_churn_next_30_days
CUST001311,0.697,1,0
CUST040440,0.0903,0,0
CUST004501,0.1719,0,0
CUST035167,0.5779,1,0
CUST012360,0.3248,0,0
CUST046743,0.2076,0,0
CUST010088,0.1214,0,0
CUST022964,0.1218,0,0
CUST001862,0.0674,0,0
CUST027381,0.16,0,0
CUST043839,0.8016,1,0
CUST034170,0.8118,1,0
CUST036613,0.0878,0,0
CUST038260,0.1149,0,0
CUST030600,0.0919,0,0
CUST039421,0.0675,0,0
CUST005028,0.1549,0,0
CUST008169,0.4081,0,0
CUST036679,0.1281,0,0
CUST038425,0.0629,0,0
CUST032990,0.1463,0,0
CUST006149,0.0936,0,0
CUST010906,0.6924,1,0
CUST002461,0.0633,0,0
CUST018569,0.1518,0,0
CUST031490,0.0758,0,0
CUST046726,0.33,0,0
CUST042214,0.1703,0,1
CUST029830,0.0875,0,0
CUST012299,0.0801,0,0
CUST006739,0.093,0,0
CUST012953,0.0374,0,0
CUST019980,0.8372,1,0
CUST044596,0.0938,0,0
CUST008877,0.1078,0,0
CUST013414,0.0784,0,0
CUST032055,0.2343,0,0
CUST043719,0.1942,0,0
CUST038916,0.6047,1,0
CUST010820,0.082,0,0
CUST029860,0.291,0,0
CUST044709,0.0538,0,0
CUST040891,0.5595,1,0
CUST014170,0.1149,0,0
CUST016452,0.0764,0,0
CUST001999,0.0549,0,0
CUST039981,0.2593,0,0
CUST016438,0.8997,1,0
CUST036731,0.476,0,0
CUST011299,0.205,0,0
CUST035955,0.5912,1,0
CUST028236,0.1797,0,0
CUST009205,0.0849,0,0
CUST048994,0.2691,0,0
CUST034806,0.1853,0,0
CUST049059,0.0376,0,0
CUST030966,0.0847,0,0
CUST002425,0.246,0,0
CUST046188,0.3672,0,0
CUST026454,0.0886,0,0
CUST013274,0.1419,0,0
CUST040304,0.2855,0,0
CUST043143,0.8663,1,1
CUST045799,0.1086,0,0
CUST036378,0.1095,0,0
CUST038868,0.0824,0,0
CUST002806,0.1478,0,0
CUST047798,0.0742,0,0
CUST020880,0.0499,0,0
CUST028357,0.1267,0,0
CUST017508,0.0954,0,0
CUST001615,0.1291,0,0
CUST037506,0.0787,0,0
CUST036469,0.1936,0,0
CUST009421,0.0436,0,0
CUST015496,0.0389,0,0
CUST005381,0.2012,0,0
CUST030873,0.0911,0,0
CUST020310,0.361,0,0
CUST042101,0.1614,0,0
CUST036577,0.4056,0,0
CUST004587,0.1742,0,0
CUST049411,0.2673,0,0
CUST028744,0.1121,0,0
CUST022520,0.0549,0,0
CUST049220,0.7589,1,0
CUST003579,0.1173,0,0
CUST031880,0.1055,0,0
CUST035600,0.108,0,0
CUST045369,0.2062,0,0
CUST019357,0.2676,0,0
CUST013319,0.3191,0,0
CUST025633,0.1241,0,0
CUST032030,0.1259,0,0
CUST009269,0.1287,0,0
CUST012076,0.0861,0,0
CUST002205,0.3232,0,0
CUST043594,0.0633,0,0
CUST036793,0.61,1,0
CUST010627,0.1578,0,0
CUST030604,0.1792,0,0
CUST013553,0.1545,0,0
CUST011617,0.1289,0,0
CUST037268,0.0675,0,0
CUST006614,0.1423,0,0
CUST021491,0.0714,0,0
CUST029958,0.8558,1,0
CUST030468,0.3901,0,0
CUST010878,0.0859,0,0
CUST036794,0.0498,0,0
CUST013466,0.1999,0,0
CUST047728,0.1089,0,0
CUST036353,0.0636,0,0
CUST047154,0.0633,0,0
CUST028351,0.3583,0,0
CUST044124,0.0719,0,0
CUST006291,0.0808,0,0
CUST038533,0.0712,0,0
CUST036995,0.4778,0,0
CUST017589,0.0816,0,0
CUST026752,0.0628,0,0
CUST040281,0.0616,0,0
CUST020120,0.4549,0,0
CUST040389,0.0539,0,0
CUST006857,0.0611,0,0
CUST043587,0.153,0,0
CUST027801,0.2639,0,0
CUST040573,0.1329,0,0
CUST033102,0.0368,0,0
CUST010074,0.2038,0,0
CUST025371,0.0594,0,0
CUST027650,0.4013,0,0
CUST025181,0.8639,1,0
CUST010697,0.2146,0,0
CUST031143,0.1414,0,0
CUST012386,0.7664,1,0
CUST025499,0.5029,1,0
CUST036423,0.1516,0,0
CUST029050,0.1207,0,0
CUST048227,0.0943,0,0
CUST036322,0.5813,1,0
CUST049562,0.1045,0,0
CUST024477,0.7499,1,0
CUST037936,0.8192,1,1
CUST047642,0.5963,1,0
CUST030636,0.114,0,0
CUST019029,0.2925,0,0
CUST026326,0.0605,0,0
CUST021328,0.7852,1,0
CUST006693,0.0501,0,0
CUST046716,0.5912,1,0
CUST023231,0.1972,0,0
CUST033583,0.1595,0,0
CUST023308,0.1248,0,0
CUST018948,0.0673,0,0
CUST043593,0.0872,0,0
CUST005440,0.5958,1,0
CUST033593,0.0534,0,0
CUST044556,0.2136,0,0
CUST031690,0.0417,0,0
CUST012521,0.1014,0,0
CUST041359,0.1364,0,0
CUST044498,0.1411,0,0
CUST042121,0.0641,0,0
CUST021740,0.0744,0,0
CUST033037,0.2424,0,0
CUST022159,0.0811,0,0
CUST003633,0.0721,0,0
CUST011092,0.0424,0,0
CUST042388,0.2553,0,0
CUST031145,0.9294,1,1
CUST027066,0.1293,0,0
CUST014798,0.0534,0,0
CUST020629,0.3078,0,0
CUST019717,0.1311,0,0
CUST000560,0.04,0,0
CUST043327,0.1039,0,0
CUST008385,0.0734,0,0
CUST047226,0.0714,0,0
CUST019733,0.5227,1,0
CUST035523,0.0798,0,0
CUST015136,0.1267,0,0
CUST019431,0.3252,0,0
CUST028182,0.2027,0,0
CUST045569,0.3237,0,0
CUST024401,0.2174,0,0
CUST037287,0.0524,0,0
CUST020677,0.553,1,0
CUST022800,0.288,0,0
CUST008724,0.4161,0,0
CUST008353,0.0978,0,0
CUST042537,0.1842,0,0
CUST013033,0.3197,0,0
CUST009085,0.2535,0,0
CUST000714,0.3239,0,0
CUST047093,0.071,0,0
CUST022636,0.0635,0,0
CUST024777,0.8006,1,1
CUST025184,0.06,0,0
CUST048074,0.0339,0,0
CUST014774,0.1339,0,0
CUST014984,0.8991,1,0
CUST010704,0.0535,0,0
CUST029602,0.133,0,0
CUST017859,0.6751,1,0
CUST006092,0.0405,0,0
CUST006769,0.0573,0,0
CUST008484,0.1705,0,0
CUST025685,0.0489,0,0
CUST048205,0.1657,0,0
CUST049967,0.0845,0,0
CUST042464,0.1354,0,0
CUST048877,0.3281,0,0
CUST019347,0.1164,0,0
CUST001818,0.8338,1,0
CUST048693,0.1272,0,0
CUST049300,0.0616,0,0
CUST039773,0.2986,0,0
CUST007320,0.1934,0,0
CUST004675,0.2101,0,0
CUST035885,0.8567,1,0
CUST028649,0.1763,0,0
CUST026694,0.5655,1,0
CUST038257,0.051,0,0
CUST013859,0.0433,0,0
CUST019503,0.611,1,0
CUST012492,0.2429,0,0
CUST033043,0.128,0,0
CUST023593,0.3254,0,0
CUST006831,0.5483,1,0
CUST038768,0.2706,0,0
CUST046379,0.0786,0,0
CUST028754,0.0675,0,0
CUST005762,0.6005,1,1
CUST012942,0.2294,0,0
CUST003250,0.0767,0,0
CUST016869,0.0488,0,0
CUST004081,0.438,0,0
CUST043369,0.1017,0,0
CUST039937,0.5963,1,0
CUST038102,0.0731,0,0
CUST043003,0.0799,0,0
CUST046488,0.1029,0,0
CUST004540,0.8901,1,0
CUST003647,0.1356,0,0
CUST002757,0.2473,0,0
CUST021088,0.8517,1,0
CUST007190,0.1356,0,0
CUST014149,0.0504,0,0
CUST025918,0.2352,0,0
CUST037220,0.0609,0,0
CUST034006,0.0636,0,0
CUST003113,0.1554,0,0
CUST011129,0.2042,0,0
CUST001095,0.062,0,0
CUST022436,0.0592,0,0
CUST023666,0.1921,0,0
CUST015584,0.7682,1,0
CUST022517,0.3464,0,0
CUST022804,0.2964,0,0
CUST048632,0.1454,0,0
CUST031212,0.0793,0,0
CUST016702,0.0743,0,0
CUST029714,0.0815,0,0
CUST021572,0.639,1,0
CUST022855,0.4627,0,0
CUST022195,0.0675,0,0
CUST035139,0.0586,0,0
CUST029869,0.053,0,0
CUST001687,0.1992,0,0
CUST016435,0.8991,1,1
CUST008039,0.7866,1,0
CUST013172,0.1705,0,0
CUST000790,0.449,0,0
CUST009970,0.5117,1,0
CUST029888,0.4418,0,0
CUST030149,0.5672,1,0
CUST012859,0.0597,0,0
CUST042051,0.7872,1,0
CUST031278,0.1006,0,0
CUST047082,0.2089,0,0
CUST038690,0.4373,0,0
CUST012035,0.0547,0,0
CUST003814,0.4378,0,0
CUST007578,0.0786,0,0
CUST048377,0.7334,1,0
CUST002257,0.3186,0,0
CUST000118,0.0743,0,0
CUST007546,0.0915,0,0
CUST002713,0.5585,1,0
CUST029305,0.7792,1,0
CUST022410,0.4929,0,0
CUST049710,0.1395,0,0
CUST010054,0.8974,1,0
CUST027460,0.7847,1,0
CUST015223,0.8107,1,0
CUST019871,0.1594,0,0
CUST017774,0.0471,0,0
CUST002545,0.0793,0,0
CUST002958,0.3117,0,0
CUST027763,0.0824,0,0
CUST008483,0.0553,0,0
CUST047482,0.0556,0,0
CUST030735,0.8437,1,1
CUST034807,0.2633,0,0
CUST015337,0.5326,1,0
CUST040425,0.8226,1,0
CUST028082,0.0828,0,0
CUST027071,0.642,1,0
CUST037320,0.1607,0,0
CUST027698,0.0435,0,0
CUST022934,0.2111,0,0
CUST019325,0.182,0,0
CUST017333,0.8528,1,0
CUST036924,0.0495,0,0
CUST003876,0.1447,0,0
CUST027242,0.0569,0,0
CUST031026,0.1189,0,0
CUST018138,0.1568,0,0
CUST043417,0.094,0,0
CUST009571,0.0854,0,0
CUST020415,0.2866,0,0
CUST005062,0.0841,0,0
CUST049100,0.039,0,0
CUST013497,0.0644,0,0
CUST031028,0.5273,1,0
CUST039121,0.0908,0,0
CUST029469,0.1319,0,0
CUST023389,0.166,0,0
CUST019205,0.1749,0,0
CUST029247,0.738,1,1
CUST018114,0.1691,0,0
CUST020189,0.2125,0,0
CUST045468,0.3629,0,0
CUST034255,0.2493,0,0
CUST029565,0.3514,0,0
CUST001274,0.079,0,0
CUST000446,0.4092,0,0
CUST023441,0.0675,0,0
CUST000822,0.1023,0,0
CUST008960,0.4838,0,0
CUST030839,0.3901,0,0
CUST004922,0.2979,0,0
CUST042887,0.1465,0,0
CUST047046,0.1094,0,0
CUST011156,0.066,0,0
CUST019725,0.8377,1,0
CUST033279,0.433,0,0
CUST045198,0.209,0,0
CUST013513,0.0613,0,0
CUST004955,0.0722,0,0
CUST032643,0.0407,0,0
CUST027641,0.0644,0,0
CUST030106,0.541,1,0
CUST015282,0.0379,0,0
CUST024814,0.0754,0,0
CUST029067,0.056,0,0
CUST028617,0.8428,1,0
CUST018999,0.1004,0,0
CUST017200,0.8126,1,0
CUST039580,0.165,0,0
CUST019692,0.4618,0,0
CUST000130,0.7388,1,0
CUST036341,0.5912,1,0
CUST039306,0.3672,0,0
CUST028741,0.3428,0,0
CUST008585,0.0942,0,0
CUST048165,0.143,0,0
CUST031238,0.0865,0,0
CUST045960,0.1231,0,0
CUST009598,0.0437,0,0
CUST027032,0.8756,1,0
CUST002628,0.3442,0,0
CUST020101,0.18,0,0
CUST020508,0.0438,0,0
CUST041291,0.8717,1,0
CUST022968,0.0781,0,0
CUST043616,0.6757,1,0
CUST040267,0.0429,0,0
CUST032610,0.2542,0,0
CUST000789,0.2244,0,0
CUST032876,0.0714,0,0
CUST021225,0.8213,1,0
CUST034894,0.1001,0,0
CUST013652,0.0556,0,0
CUST018707,0.1333,0,0
CUST029126,0.4573,0,0
CUST010830,0.049,0,0
CUST049435,0.1077,0,0
CUST008270,0.051,0,0
CUST005584,0.6908,1,0
CUST043277,0.0813,0,0
CUST035154,0.158,0,0
CUST002753,0.1717,0,0
CUST001303,0.1129,0,0
CUST047917,0.0666,0,0
CUST020693,0.4384,0,0
CUST017912,0.0571,0,0
CUST049557,0.6502,1,0
CUST018941,0.2403,0,0
CUST047961,0.4156,0,0
CUST013375,0.0675,0,0
CUST003803,0.0461,0,0
CUST016723,0.702,1,0
CUST049138,0.5995,1,0
CUST035635,0.127,0,0
CUST013817,0.2919,0,0
CUST025091,0.1128,0,0
CUST045813,0.0474,0,0
CUST032359,0.0776,0,0
CUST020032,0.1526,0,0
CUST044156,0.1249,0,0
CUST028536,0.0675,0,0
CUST042331,0.1418,0,0
CUST041247,0.071,0,0
CUST012771,0.1753,0,0
CUST017016,0.5803,1,0
CUST009969,0.2932,0,0
CUST020925,0.4439,0,0
CUST025096,0.1001,0,0
CUST041158,0.0935,0,0
CUST022063,0.0524,0,0
CUST021631,0.268,0,0
CUST025411,0.0861,0,0
CUST013418,0.1536,0,0
CUST029402,0.0898,0,0
CUST029515,0.0924,0,0
CUST008537,0.1279,0,0
CUST043617,0.0522,0,0
CUST044630,0.1519,0,0
CUST009692,0.0454,0,0
CUST013603,0.0938,0,0
CUST032060,0.0512,0,0
CUST043883,0.1235,0,0
CUST010887,0.8064,1,0
CUST006493,0.1111,0,0
CUST041579,0.0687,0,0
CUST002122,0.0763,0,0
CUST048864,0.1328,0,0
CUST020033,0.2527,0,0
CUST036031,0.2896,0,0
CUST049884,0.0584,0,0
CUST024352,0.0676,0,0
CUST020097,0.0812,0,0
CUST007685,0.8444,1,0
CUST001297,0.082,0,0
CUST002189,0.5436,1,0
CUST042579,0.5544,1,0
CUST012720,0.0915,0,0
CUST007564,0.2133,0,0
CUST023205,0.0481,0,0
CUST015775,0.0699,0,0
CUST014495,0.6979,1,0
CUST020796,0.0805,0,0
CUST024767,0.1566,0,0
CUST026894,0.0813,0,0
CUST005581,0.1247,0,0
CUST037351,0.0443,0,0
CUST000187,0.1363,0,0
CUST003492,0.4422,0,0
CUST024707,0.1157,0,0
CUST021895,0.048,0,0
CUST005144,0.0489,0,0
CUST040887,0.1026,0,0
CUST019701,0.2151,0,0
CUST033117,0.048,0,0
CUST049238,0.1024,0,0
CUST017500,0.5505,1,0
CUST008772,0.0583,0,0
CUST046785,0.8991,1,0
CUST030052,0.207,0,0
CUST047339,0.0574,0,0
CUST002540,0.4425,0,0
CUST008862,0.0733,0,0
CUST023781,0.6047,1,0
CUST005635,0.0758,0,0
CUST039618,0.8284,1,0
CUST028157,0.876,1,0
CUST031222,0.1936,0,0
CUST047960,0.054,0,0
CUST039185,0.0652,0,0
CUST005849,0.4745,0,0
CUST013280,0.7635,1,0
CUST032081,0.0646,0,0
CUST001668,0.0428,0,0
CUST014629,0.0771,0,0
CUST027489,0.1603,0,0
CUST018829,0.0672,0,0
CUST036527,0.1877,0,0
CUST004885,0.887,1,0
CUST035589,0.1434,0,0
CUST042671,0.4874,0,0
CUST022713,0.0506,0,0
CUST020185,0.0794,0,0
CUST017809,0.0546,0,0
CUST011745,0.1293,0,0
CUST011146,0.0971,0,0
CUST037660,0.6988,1,0
CUST004751,0.0796,0,0
CUST041093,0.1487,0,0
CUST034620,0.0737,0,0
CUST047771,0.0532,0,0
CUST037510,0.0549,0,0
CUST041763,0.3698,0,0
CUST044525,0.1587,0,0
CUST048489,0.0944,0,0
CUST021935,0.2634,0,0
CUST031284,0.083,0,0
CUST013400,0.4005,0,0
CUST035502,0.1003,0,0
CUST010421,0.0876,0,0
CUST021376,0.1337,0,0
CUST035206,0.3512,0,0
CUST015068,0.0673,0,0
CUST041049,0.0652,0,0
CUST016363,0.1041,0,0
CUST037539,0.8711,1,0
CUST011213,0.2147,0,0
CUST014410,0.5954,1,0
CUST047793,0.1623,0,0
CUST004731,0.0852,0,0
CUST038363,0.101,0,0
CUST001966,0.0982,0,0
CUST048040,0.1629,0,0
CUST001750,0.0525,0,0
CUST002208,0.0675,0,0
CUST043063,0.0376,0,0
CUST044532,0.1377,0,0
CUST044620,0.2611,0,0
CUST043401,0.0419,0,0
CUST003146,0.0633,0,0
CUST022760,0.8834,1,0
CUST022202,0.5026,1,0
CUST001032,0.1045,0,0
CUST004737,0.0348,0,0
CUST034938,0.0524,0,0
CUST047869,0.0647,0,0
CUST005685,0.1067,0,0
CUST022672,0.749,1,0
CUST029731,0.369,0,0
CUST009030,0.0857,0,0
CUST033890,0.1742,0,0
CUST011958,0.0557,0,0
CUST033306,0.2263,0,0
CUST016617,0.2512,0,0
CUST039353,0.8274,1,0
CUST042027,0.8087,1,0
CUST035588,0.1952,0,0
CUST010816,0.4953,0,0
CUST049119,0.0646,0,0
CUST002016,0.0959,0,0
CUST043233,0.0836,0,0
CUST002333,0.0443,0,0
CUST025357,0.0951,0,0
CUST045820,0.1069,0,0
CUST003026,0.7698,1,0
CUST021539,0.0608,0,0
CUST013025,0.0594,0,0
CUST011024,0.2098,0,0
CUST011392,0.052,0,0
CUST014812,0.6596,1,0
CUST047189,0.5498,1,0
CUST000392,0.044,0,0
CUST028164,0.0823,0,0
CUST040834,0.516,1,0
CUST037178,0.3904,0,0
CUST032481,0.3102,0,0
CUST026041,0.7328,1,0
CUST041423,0.1289,0,0
CUST011443,0.8561,1,0
CUST047623,0.0617,0,0
CUST020028,0.1104,0,0
CUST034749,0.056,0,0
CUST028993,0.8234,1,0
CUST048716,0.8241,1,0
CUST001038,0.2,0,0
CUST035707,0.0966,0,0
CUST030452,0.1252,0,0
CUST003094,0.1161,0,0
CUST015729,0.0574,0,0
CUST015066,0.3803,0,0
CUST020574,0.0668,0,0
CUST009922,0.806,1,0
CUST003023,0.1461,0,0
CUST019390,0.3462,0,0
CUST040273,0.3891,0,0
CUST019493,0.0477,0,0
CUST023335,0.5122,1,0
CUST033980,0.1337,0,0
CUST012639,0.6005,1,0
CUST035398,0.7328,1,0
CUST003012,0.117,0,0
CUST023656,0.8706,1,0
CUST045662,0.4668,0,0
CUST018467,0.076,0,0
CUST008720,0.0843,0,0
CUST025959,0.1084,0,0
CUST029690,0.0877,0,0
CUST043336,0.1601,0,0
CUST036544,0.081,0,0
CUST016666,0.0956,0,0
CUST043946,0.139,0,0
CUST027858,0.04,0,0
CUST035505,0.0604,0,0
CUST046077,0.1761,0,0
CUST009893,0.1124,0,0
CUST045850,0.8893,1,1
CUST021468,0.1608,0,0
CUST015760,0.8991,1,0
CUST002618,0.133,0,0
CUST036319,0.6005,1,1
CUST047128,0.0852,0,0
CUST017693,0.6209,1,0
CUST036953,0.4562,0,0
CUST006647,0.266,0,0
CUST020059,0.0951,0,0
CUST035605,0.2,0,0
CUST029237,0.0684,0,0
CUST010546,0.0681,0,0
CUST035741,0.0753,0,0
CUST028043,0.0469,0,0
CUST008004,0.112,0,0
CUST010215,0.0902,0,0
CUST043824,0.1076,0,0
CUST018023,0.8519,1,0
CUST007686,0.261,0,0
CUST011940,0.8859,1,0
CUST027833,0.1751,0,0
CUST030688,0.852,1,0
CUST011226,0.0612,0,0
CUST027754,0.1136,0,0
CUST017691,0.0691,0,0
CUST021754,0.1133,0,0
CUST032459,0.1148,0,0
CUST045895,0.1798,0,0
CUST037940,0.6005,1,0
CUST014006,0.8146,1,0
CUST029707,0.1942,0,0
CUST020132,0.2789,0,0
CUST002241,0.051,0,0
CUST022925,0.0551,0,0
CUST035539,0.1461,0,0
CUST038960,0.0409,0,0
CUST049930,0.0679,0,0
CUST029173,0.5585,1,0
CUST030925,0.494,0,1
CUST035481,0.3325,0,0
CUST012724,0.2036,0,0
CUST044027,0.2758,0,0
CUST026229,0.0753,0,0
CUST034190,0.7209,1,0
CUST049899,0.8831,1,1
CUST026483,0.0433,0,0
CUST012122,0.596,1,0
CUST023544,0.057,0,0
CUST023349,0.1221,0,0
CUST036078,0.0767,0,0
CUST005259,0.1054,0,0
CUST046888,0.6823,1,1
CUST015718,0.1534,0,0
CUST041657,0.0668,0,0
CUST008237,0.1468,0,0
CUST041294,0.1786,0,0
CUST016368,0.1161,0,0
CUST018255,0.6639,1,0
CUST002044,0.1035,0,0
CUST001508,0.0777,0,0
CUST000548,0.8852,1,0
CUST029445,0.2475,0,0
CUST018733,0.1252,0,0
CUST019537,0.0689,0,0
CUST033429,0.0542,0,0
CUST038809,0.0658,0,0
CUST017289,0.5963,1,0
CUST036534,0.0573,0,0
CUST007332,0.1879,0,0
CUST020209,0.1819,0,0
CUST035929,0.6607,1,0
CUST034499,0.1166,0,0
CUST012721,0.1197,0,0
CUST015476,0.0533,0,0
CUST006864,0.2571,0,0
CUST035723,0.5,0,0
CUST022723,0.059,0,0
CUST035228,0.1502,0,0
CUST036441,0.0675,0,0
CUST021904,0.387,0,0
CUST014640,0.0569,0,0
CUST049839,0.1108,0,0
CUST028303,0.5682,1,0
CUST015630,0.0812,0,0
CUST042657,0.1118,0,0
CUST000944,0.7392,1,0
CUST024869,0.8857,1,0
CUST006726,0.1186,0,0
CUST046229,0.2,0,0
CUST013791,0.1507,0,0
CUST047170,0.114,0,0
CUST007947,0.0471,0,0
CUST039156,0.3645,0,0
CUST013538,0.0906,0,0
CUST029982,0.0881,0,0
CUST037344,0.0952,0,0
CUST010396,0.0515,0,0
CUST011433,0.1263,0,0
CUST000904,0.7471,1,0
CUST037254,0.1936,0,0
CUST045159,0.1331,0,0
CUST037191,0.5794,1,0
CUST011612,0.2342,0,0
CUST007965,0.207,0,0
CUST046624,0.0507,0,0
CUST015541,0.4808,0,0
CUST040784,0.0367,0,0
CUST021300,0.0744,0,0
CUST035881,0.4231,0,0
CUST022616,0.0994,0,0
CUST002860,0.0788,0,0
CUST000579,0.1549,0,0
CUST023244,0.1904,0,0
CUST007198,0.0483,0,0
CUST049257,0.0748,0,0
CUST002651,0.0985,0,0
CUST011216,0.0668,0,0
CUST030898,0.0875,0,0
CUST012185,0.5212,1,0
CUST019804,0.1051,0,0
CUST022758,0.0419,0,0
CUST043064,0.1019,0,0
CUST035118,0.6161,1,0
CUST044712,0.1925,0,0
CUST022594,0.1407,0,0
CUST001581,0.0516,0,0
CUST033868,0.0425,0,0
CUST039675,0.0643,0,0
CUST013052,0.069,0,0
CUST029898,0.7942,1,0
CUST008689,0.0848,0,0
CUST011490,0.7403,1,0
CUST015365,0.741,1,0
CUST025307,0.1573,0,0
CUST042658,0.0578,0,0
CUST014988,0.0897,0,0
CUST048603,0.1567,0,0
CUST037273,0.5515,1,0
CUST043765,0.0719,0,0
CUST048860,0.2238,0,0
CUST027997,0.0618,0,0
CUST041533,0.1491,0,0
CUST018683,0.1227,0,0
CUST049566,0.5264,1,0
CUST026837,0.0616,0,0
CUST017084,0.4601,0,0
CUST016743,0.2812,0,1
CUST035004,0.0638,0,0
CUST006496,0.6005,1,0
CUST014084,0.8018,1,0
CUST000032,0.5646,1,0
CUST003086,0.8898,1,0
CUST033661,0.0601,0,0
CUST011812,0.445,0,0
CUST042412,0.1164,0,0
CUST024413,0.1072,0,0
CUST040638,0.5098,1,0
CUST039161,0.0804,0,0
CUST011523,0.1757,0,0
CUST010482,0.1068,0,0
CUST010151,0.1045,0,0
CUST014704,0.5963,1,0
CUST026074,0.214,0,0
CUST035008,0.105,0,0
CUST035380,0.3218,0,0
CUST036895,0.1721,0,0
CUST025661,0.1174,0,0
CUST007913,0.1197,0,0
CUST006437,0.0853,0,0
CUST035541,0.852,1,0
CUST040388,0.1069,0,0
CUST045911,0.1814,0,0
CUST010030,0.0572,0,0
CUST045742,0.1286,0,0
CUST019430,0.0625,0,0
CUST019631,0.1486,0,0
CUST023112,0.0971,0,0
CUST013667,0.7391,1,0
CUST032208,0.7587,1,0
CUST023563,0.904,1,0
CUST026362,0.1263,0,0
CUST014770,0.0548,0,0
CUST027371,0.6878,1,0
CUST038980,0.0568,0,0
CUST014583,0.0839,0,0
CUST041779,0.0678,0,0
CUST044303,0.0644,0,0
CUST017329,0.7472,1,0
CUST047337,0.0675,0,0
CUST001712,0.1384,0,0
CUST022261,0.8131,1,0
CUST010907,0.2198,0,0
CUST042004,0.5384,1,0
CUST048162,0.0608,0,0
CUST011934,0.0536,0,0
CUST033861,0.5326,1,0
CUST012166,0.0554,0,0
CUST045408,0.2512,0,0
CUST008234,0.0744,0,0
CUST033181,0.0563,0,0
CUST046037,0.8821,1,1
CUST049369,0.9294,1,0
CUST030022,0.3359,0,0
CUST012210,0.048,0,0
CUST019448,0.0615,0,0
CUST041676,0.1154,0,0
CUST016511,0.0449,0,0
CUST035017,0.1213,0,0
CUST020644,0.0597,0,0
CUST027136,0.1773,0,0
CUST004165,0.0814,0,0
CUST008349,0.0635,0,0
CUST005123,0.3584,0,0
CUST022083,0.2597,0,0
CUST036682,0.0826,0,0
CUST017987,0.0675,0,0
CUST022603,0.0737,0,0
CUST017680,0.1675,0,0
CUST032325,0.1542,0,0
CUST001080,0.0696,0,0
CUST035451,0.194,0,0
CUST006580,0.1162,0,0
CUST019083,0.1204,0,0
CUST022224,0.463,0,0
CUST029583,0.3625,0,0
CUST032756,0.0864,0,0
CUST013545,0.5159,1,0
CUST045111,0.0919,0,0
CUST044391,0.7191,1,0
CUST002801,0.065,0,0
CUST044041,0.4092,0,0
CUST012985,0.1187,0,0
CUST028734,0.1458,0,0
CUST008148,0.3645,0,0
CUST020550,0.4692,0,0
CUST002655,0.1477,0,0
CUST045281,0.3054,0,0
CUST018426,0.0708,0,0
CUST006486,0.0835,0,0
CUST026034,0.0472,0,0
CUST007722,0.0812,0,0
CUST017721,0.2067,0,0
CUST025188,0.9006,1,1
CUST023860,0.2247,0,0
CUST003712,0.3977,0,0
CUST039655,0.1498,0,0
CUST049696,0.7706,1,0
CUST007576,0.0852,0,0
CUST046424,0.5314,1,0
CUST021469,0.4425,0,0
CUST043583,0.1963,0,0
CUST017297,0.0828,0,0
CUST046252,0.0965,0,0
CUST004375,0.0766,0,0
CUST032922,0.5969,1,0
CUST047068,0.107,0,0
CUST036546,0.9022,1,1
CUST031556,0.0611,0,0
CUST036228,0.063,0,0
CUST039755,0.412,0,0
CUST044859,0.4697,0,0
CUST017684,0.678,1,0
CUST003879,0.2803,0,0
CUST014519,0.7146,1,0
CUST011414,0.0591,0,0
CUST012760,0.1591,0,0
CUST028942,0.073,0,0
CUST032834,0.062,0,0
CUST036305,0.6362,1,0
CUST031753,0.5576,1,0
CUST024803,0.8991,1,0
CUST012085,0.1151,0,0
CUST000078,0.7221,1,0
CUST040047,0.0564,0,0
CUST021466,0.0532,0,0
CUST038369,0.1148,0,0
CUST028836,0.1787,0,0
CUST048497,0.6798,1,0
CUST006746,0.0763,0,0
CUST022298,0.8915,1,1
CUST028281,0.059,0,0
CUST030820,0.0927,0,0
CUST021550,0.53,1,0
CUST037938,0.1877,0,0
CUST014938,0.4906,0,0
CUST026586,0.0593,0,0
CUST029766,0.0474,0,0
CUST034004,0.7755,1,0
CUST040484,0.0557,0,0
CUST012947,0.0396,0,0
CUST014702,0.1756,0,0
CUST032110,0.5144,1,0
CUST023734,0.7,1,0
CUST032361,0.6125,1,0
CUST044374,0.3658,0,0
CUST038617,0.776,1,0
CUST039460,0.0747,0,0
CUST023362,0.3729,0,0
CUST005250,0.0962,0,0
CUST041729,0.4382,0,0
CUST001124,0.1708,0,0
CUST014063,0.0661,0,0
CUST045805,0.1146,0,0
CUST018873,0.8383,1,0
CUST013345,0.0858,0,0
CUST034172,0.0665,0,0
CUST021091,0.9006,1,0
CUST025539,0.065,0,0
CUST049729,0.0626,0,0
CUST003321,0.0675,0,0
CUST016938,0.0431,0,0
CUST001663,0.8792,1,1
CUST005111,0.0818,0,0
CUST027663,0.0675,0,0
CUST045561,0.3013,0,0
CUST026205,0.2913,0,0
CUST042152,0.1313,0,0
CUST036563,0.5457,1,0
CUST043863,0.082,0,0
CUST029622,0.8411,1,0
CUST031766,0.1407,0,0
CUST016008,0.0681,0,0
CUST031419,0.1075,0,0
CUST000407,0.0833,0,0
CUST021267,0.1702,0,0
CUST006697,0.189,0,0
CUST015781,0.0445,0,0
CUST002006,0.3404,0,0
CUST033709,0.048,0,0
CUST006538,0.6599,1,0
CUST040026,0.1489,0,0
